Model,Brand,Year,Price,Mileage,Transmission
Toyota Yaris,Toyota,2023,"76,900","16,910 km",Automatic
Honda WR-V,Honda,2023,"93,000","6,410 km",Automatic
Perodua Myvi,Perodua,2018,"37,400","104,928 km",Automatic
Nissan Serena,Nissan,2019,"92,900","80,614 km",Automatic
Proton Inspira,Proton,2012,"26,800","103,217 km",Automatic
Proton Iriz,Proton,2023,"39,400","13,185 km",Automatic
Perodua AXIA,Perodua,2023,"47,400","9,630 km",Automatic
Mazda CX-5,Mazda,2019,"96,800","105,992 km",Automatic
Proton X70,Proton,2020,"72,900","77,516 km",Automatic
Honda Jazz,Honda,2017,"56,000","72,591 km",Automatic
Honda Jazz,Honda,2017,"56,400","49,364 km",Automatic
Honda Civic,Honda,2023,"126,400","14,427 km",Automatic
Perodua Aruz,Perodua,2019,"55,000","79,365 km",Automatic
Perodua Myvi,Perodua,2018,"42,400","79,940 km",Automatic
Honda BR-V,Honda,2018,"53,400","104,520 km",Automatic
Perodua AXIA,Perodua,2019,"32,000","37,497 km",Automatic
Proton Iriz,Proton,2019,"35,800","50,857 km",Automatic
Proton X50,Proton,2021,"79,900","44,020 km",Automatic
Toyota Hilux,Toyota,2018,"105,800","47,068 km",Automatic
Perodua Myvi,Perodua,2020,"49,000","65,662 km",Automatic
Proton Iriz,Proton,2016,"24,900","118,566 km",Automatic
Honda Jazz,Honda,2017,"58,400","132,855 km",Automatic
Proton Iriz,Proton,2023,"50,400","25,658 km",Automatic
Perodua Bezza,Perodua,2017,"36,900","57,047 km",Automatic
Nissan Grand,Nissan,2014,"31,900","140,816 km",Automatic
Perodua AXIA,Perodua,2016,"27,400","123,528 km",Automatic
Perodua AXIA,Perodua,2019,"34,400","94,769 km",Automatic
Perodua AXIA,Perodua,2020,"32,400","98,857 km",Automatic
Proton Iriz,Proton,2019,"32,900","93,024 km",Automatic
Volkswagen Polo,Volkswagen,2017,"36,000","116,904 km",Automatic
Proton Saga,Proton,2019,"28,900","88,066 km",Automatic
Perodua AXIA,Perodua,2018,"32,500","100,964 km",Automatic
Proton Saga,Proton,2018,"27,900","42,991 km",Automatic
Volkswagen Polo,Volkswagen,2019,"44,400","74,216 km",Automatic
Honda City,Honda,2016,"41,400","101,345 km",Automatic
Perodua Myvi,Perodua,2008,"12,900","191,489 km",Automatic
Toyota Vios,Toyota,2019,"65,000","51,573 km",Automatic
Proton Preve,Proton,2015,"20,000","162,511 km",Automatic
Proton X70,Proton,2019,"58,900","87,844 km",Automatic
Nissan Almera,Nissan,2019,"41,900","90,067 km",Automatic
Perodua AXIA,Perodua,2019,"32,000","61,748 km",Automatic
Perodua AXIA,Perodua,2019,"34,400","67,781 km",Automatic
Toyota Camry,Toyota,2014,"50,000","153,750 km",Automatic
Perodua AXIA,Perodua,2014,"21,900","85,267 km",Automatic
Perodua Myvi,Perodua,2019,"43,900","58,739 km",Automatic
Perodua Myvi,Perodua,2012,"18,900","206,304 km",Automatic
Perodua Myvi,Perodua,2014,"25,900","165,974 km",Automatic
Nissan Almera,Nissan,2015,"26,400","98,147 km",Automatic
Proton Exora,Proton,2020,"45,000","72,426 km",Automatic
Perodua Myvi,Perodua,2016,"36,000","143,030 km",Automatic
Volkswagen Tiguan,Volkswagen,2020,"92,900","78,555 km",Automatic
Perodua Myvi,Perodua,2020,"49,000","53,783 km",Automatic
Perodua Ativa,Perodua,2021,"60,400","65,903 km",Automatic
Proton Persona,Proton,2020,"36,800","62,235 km",Manual
Mazda CX-30,Mazda,2020,"113,000","59,577 km",Automatic
Mazda CX-5,Mazda,2023,"134,900","22,585 km",Automatic
Honda Jazz,Honda,2018,"61,400","109,585 km",Automatic
Perodua Aruz,Perodua,2020,"55,800","27,163 km",Automatic
Honda City,Honda,2018,"60,400","90,056 km",Automatic
Perodua AXIA,Perodua,2018,"28,900","29,928 km",Automatic
Toyota Vios,Toyota,2023,"81,900","10,950 km",Automatic
Toyota Yaris,Toyota,2021,"66,400","46,767 km",Automatic
Proton X50,Proton,2021,"73,900","63,991 km",Automatic
Perodua AXIA,Perodua,2019,"32,000","74,029 km",Automatic
Perodua Alza,Perodua,2017,"41,900","104,412 km",Automatic
Toyota Vios,Toyota,2019,"65,000","86,376 km",Automatic
Perodua Myvi,Perodua,2017,"38,900","45,974 km",Automatic
Perodua Bezza,Perodua,2017,"37,900","54,751 km",Automatic
Honda City,Honda,2017,"53,400","110,316 km",Automatic
Perodua AXIA,Perodua,2021,"33,200","48,413 km",Automatic
Proton Iriz,Proton,2016,"24,400","82,585 km",Automatic
Mazda CX-5,Mazda,2020,"113,900","42,729 km",Automatic
Mercedes-Benz CLA180,Mercedes-Benz,2015,"90,000","66,857 km",Automatic
Nissan Grand,Nissan,2014,"28,400","116,728 km",Automatic
Honda HR-V,Honda,2017,"62,400","107,210 km",Automatic
Honda City,Honda,2021,"70,800","31,617 km",Automatic
Perodua Myvi,Perodua,2016,"36,000","134,252 km",Automatic
Proton X70,Proton,2020,"75,400","71,664 km",Automatic
Honda City,Honda,2019,"64,400","68,035 km",Automatic
Proton Saga,Proton,2019,"31,400","29,943 km",Automatic
Perodua Myvi,Perodua,2020,"46,900","65,397 km",Automatic
Proton Saga,Proton,2023,"35,300","4,900 km",Automatic
Proton X50,Proton,2023,"88,400","11,381 km",Automatic
Perodua AXIA,Perodua,2022,"34,000","31,037 km",Automatic
Toyota Vios,Toyota,2017,"55,000","116,033 km",Automatic
Perodua AXIA,Perodua,2016,"27,200","158,130 km",Automatic
Perodua Bezza,Perodua,2017,"36,400","135,690 km",Automatic
Honda HR-V,Honda,2016,"58,400","149,008 km",Automatic
Honda Civic,Honda,2022,"123,800","32,106 km",Automatic
Nissan X-Trail,Nissan,2018,"64,500","98,493 km",Automatic
Kia Picanto,Kia,2018,"32,900","92,081 km",Automatic
Perodua Myvi,Perodua,2019,"46,800","58,961 km",Automatic
Toyota Yaris,Toyota,2020,"65,900","43,163 km",Automatic
Proton Saga,Proton,2019,"31,400","64,924 km",Automatic
Toyota Yaris,Toyota,2023,"75,900","33,118 km",Automatic
Proton Saga,Proton,2020,"33,000","29,091 km",Automatic
Perodua AXIA,Perodua,2016,"24,000","70,511 km",Automatic
BMW 328i,BMW,2015,"65,900","111,805 km",Automatic
Honda City,Honda,2021,"72,900","34,191 km",Automatic
Proton Exora,Proton,2019,"42,900","54,860 km",Automatic
Perodua AXIA,Perodua,2018,"28,900","85,090 km",Automatic
Toyota Hiace,Toyota,2017,"79,900","101,461 km",Manual
Nissan Almera,Nissan,2014,"21,900","53,519 km",Automatic
Perodua AXIA,Perodua,2016,"27,800","75,850 km",Automatic
Perodua AXIA,Perodua,2017,"29,900","80,301 km",Automatic
Honda HR-V,Honda,2016,"59,900","35,073 km",Automatic
Proton Preve,Proton,2015,"20,000","152,858 km",Automatic
Perodua Alza,Perodua,2012,"23,100","222,466 km",Automatic
Perodua Myvi,Perodua,2020,"49,000","33,398 km",Automatic
Perodua Aruz,Perodua,2019,"55,000","79,427 km",Automatic
Proton X50,Proton,2022,"78,900","9,172 km",Automatic
Proton Persona,Proton,2015,"16,700","126,858 km",Automatic
Perodua AXIA,Perodua,2015,"21,400","120,745 km",Automatic
Honda HR-V,Honda,2017,"60,000","58,861 km",Automatic
Honda City,Honda,2018,"60,400","98,847 km",Automatic
Honda BR-V,Honda,2017,"50,900","136,646 km",Automatic
Toyota Innova,Toyota,2019,"83,900","73,188 km",Automatic
Perodua Myvi,Perodua,2017,"33,400","85,030 km",Automatic
Honda BR-V,Honda,2018,"53,400","105,633 km",Automatic
Honda City,Honda,2021,"70,800","57,174 km",Automatic
Honda City,Honda,2015,"37,000","162,298 km",Automatic
Proton X70,Proton,2019,"65,900","68,058 km",Automatic
Proton Persona,Proton,2019,"36,900","76,865 km",Automatic
Proton X50,Proton,2022,"83,800","29,994 km",Automatic
Ford Fiesta,Ford,2014,"17,400","66,335 km",Automatic
Volkswagen Polo,Volkswagen,2019,"44,400","77,149 km",Automatic
Toyota Vios,Toyota,2012,"26,900","133,256 km",Automatic
Proton X70,Proton,2020,"64,900","69,599 km",Automatic
Proton Saga,Proton,2015,"14,000","105,790 km",Automatic
Perodua Myvi,Perodua,2016,"36,400","98,269 km",Automatic
Perodua Bezza,Perodua,2019,"38,400","62,974 km",Automatic
Perodua Myvi,Perodua,2018,"42,400","80,938 km",Automatic
Perodua Myvi,Perodua,2018,"44,400","98,682 km",Automatic
Perodua Myvi,Perodua,2014,"21,900","112,356 km",Automatic
Perodua Myvi,Perodua,2019,"46,800","75,070 km",Automatic
Perodua Bezza,Perodua,2018,"37,400","61,194 km",Automatic
Toyota Vios,Toyota,2020,"66,800","49,289 km",Automatic
Perodua AXIA,Perodua,2015,"24,900","102,316 km",Automatic
Perodua AXIA,Perodua,2016,"24,800","146,630 km",Automatic
Perodua AXIA,Perodua,2016,"27,400","76,935 km",Automatic
Perodua Myvi,Perodua,2014,"21,900","105,256 km",Automatic
Toyota Yaris,Toyota,2021,"66,400","12,173 km",Automatic
Toyota Vios,Toyota,2023,"81,900","18,820 km",Automatic
Honda Civic,Honda,2013,"36,900","84,979 km",Automatic
Perodua Bezza,Perodua,2018,"37,400","98,593 km",Automatic
Perodua Myvi,Perodua,2020,"49,000","73,721 km",Automatic
Proton Exora,Proton,2013,"18,400","100,924 km",Automatic
Toyota Yaris,Toyota,2021,"66,900","16,132 km",Automatic
Toyota Vios,Toyota,2018,"55,800","46,306 km",Automatic
Volkswagen Tiguan,Volkswagen,2019,"86,900","68,497 km",Automatic
Perodua Myvi,Perodua,2020,"39,900","43,477 km",Automatic
Perodua AXIA,Perodua,2022,"38,000","26,995 km",Automatic
Proton Saga,Proton,2020,"33,000","43,165 km",Automatic
Perodua Alza,Perodua,2017,"40,400","123,106 km",Automatic
Perodua Aruz,Perodua,2021,"61,900","26,476 km",Automatic
Mazda CX-5,Mazda,2020,"113,900","54,340 km",Automatic
Honda CR-V,Honda,2011,"27,400","195,369 km",Automatic
Perodua Myvi,Perodua,2022,"51,000","24,986 km",Automatic
Kia Picanto,Kia,2018,"32,900","82,658 km",Automatic
Toyota Estima,Toyota,2014,"93,800","165,758 km",Automatic
Proton X50,Proton,2021,"79,900","30,555 km",Automatic
Perodua Bezza,Perodua,2016,"24,800","98,976 km",Manual
Proton Iriz,Proton,2020,"35,400","40,116 km",Automatic
Honda CR-V,Honda,2022,"120,400","25,797 km",Automatic
Proton X50,Proton,2021,"79,900","38,587 km",Automatic
Mitsubishi ASX,Mitsubishi,2012,"28,900","140,445 km",Automatic
Toyota Innova,Toyota,2014,"38,400","88,393 km",Automatic
Nissan Grand,Nissan,2008,"17,800","160,579 km",Automatic
Honda HR-V,Honda,2019,"72,900","53,332 km",Automatic
Proton X70,Proton,2020,"72,900","35,963 km",Automatic
Perodua Myvi,Perodua,2019,"39,900","91,122 km",Automatic
Perodua Bezza,Perodua,2017,"36,900","97,758 km",Automatic
Proton Saga,Proton,2020,"33,000","70,423 km",Automatic
Honda City,Honda,2016,"45,800","95,721 km",Automatic
Perodua Myvi,Perodua,2014,"23,400","154,732 km",Automatic
Mazda CX-5,Mazda,2013,"38,900","167,959 km",Automatic
Proton Saga,Proton,2020,"33,900","78,063 km",Automatic
Honda City,Honda,2014,"34,800","116,176 km",Automatic
Perodua Myvi,Perodua,2022,"51,000","21,626 km",Automatic
Proton X70,Proton,2019,"59,400","59,582 km",Automatic
Perodua Bezza,Perodua,2022,"42,400","20,008 km",Automatic
Proton X50,Proton,2021,"79,900","54,965 km",Automatic
Proton Saga,Proton,2014,"13,000","162,514 km",Automatic
Perodua AXIA,Perodua,2020,"32,400","55,974 km",Automatic
Perodua Ativa,Perodua,2023,"65,900","29,695 km",Automatic
Perodua Myvi,Perodua,2018,"42,000","100,667 km",Automatic
Perodua Myvi,Perodua,2018,"44,900","55,361 km",Automatic
Proton Exora,Proton,2012,"17,800","74,416 km",Automatic
Perodua AXIA,Perodua,2019,"31,500","80,381 km",Automatic
BMW X1,BMW,2014,"55,800","105,771 km",Automatic
Toyota Yaris,Toyota,2020,"65,900","58,178 km",Automatic
Perodua Bezza,Perodua,2019,"38,400","83,221 km",Automatic
Toyota Yaris,Toyota,2021,"70,400","28,430 km",Automatic
Toyota Yaris,Toyota,2020,"68,400","68,094 km",Automatic
Honda HR-V,Honda,2019,"71,900","37,326 km",Automatic
Perodua Myvi,Perodua,2017,"38,900","53,421 km",Automatic
Perodua Myvi,Perodua,2020,"49,000","62,935 km",Automatic
Perodua AXIA,Perodua,2018,"28,900","99,619 km",Automatic
Perodua Myvi,Perodua,2019,"39,900","73,219 km",Automatic
Honda Civic,Honda,2023,"107,800","13,338 km",Automatic
Proton Persona,Proton,2008,"9,400","172,117 km",Automatic
Toyota Vios,Toyota,2012,"26,800","165,834 km",Automatic
Peugeot 208,Peugeot,2018,"32,400","93,627 km",Automatic
Perodua AXIA,Perodua,2019,"32,000","86,205 km",Automatic
Mazda CX-5,Mazda,2015,"44,400","148,405 km",Automatic
Suzuki Swift,Suzuki,2012,"18,900","124,624 km",Automatic
Proton Persona,Proton,2021,"41,900","49,610 km",Automatic
Perodua AXIA,Perodua,2015,"21,400","74,824 km",Automatic
Perodua Alza,Perodua,2015,"36,400","98,038 km",Automatic
Toyota Vios,Toyota,2021,"70,400","54,314 km",Automatic
Naza Forte,Naza,2012,"16,400","171,841 km",Automatic
Toyota Yaris,Toyota,2021,"66,400","20,284 km",Automatic
Perodua Myvi,Perodua,2016,"36,400","83,492 km",Automatic
Toyota Vios,Toyota,2017,"55,900","57,086 km",Automatic
Perodua AXIA,Perodua,2022,"37,400","11,981 km",Automatic
Proton Persona,Proton,2021,"41,900","16,390 km",Automatic
Honda HR-V,Honda,2016,"59,000","106,031 km",Automatic
Honda City,Honda,2019,"63,900","92,384 km",Automatic
Honda HR-V,Honda,2020,"88,900","33,034 km",Automatic
Perodua Bezza,Perodua,2020,"41,900","69,290 km",Automatic
Perodua Bezza,Perodua,2020,"41,900","58,573 km",Automatic
Perodua AXIA,Perodua,2016,"24,400","115,821 km",Automatic
Perodua Bezza,Perodua,2019,"32,000","58,065 km",Automatic
Perodua AXIA,Perodua,2016,"24,900","60,172 km",Automatic
Honda Civic,Honda,2022,"124,000","23,145 km",Automatic
Proton Persona,Proton,2017,"30,000","62,950 km",Automatic
Toyota Yaris,Toyota,2020,"65,900","68,895 km",Automatic
Honda HR-V,Honda,2016,"59,000","127,804 km",Automatic
Honda City,Honda,2016,"42,000","143,641 km",Automatic
Proton X50,Proton,2023,"70,800","23,048 km",Automatic
Proton Saga,Proton,2018,"28,400","50,729 km",Automatic
Perodua Aruz,Perodua,2019,"54,900","78,482 km",Automatic
Perodua Bezza,Perodua,2019,"38,400","22,538 km",Automatic
Proton Persona,Proton,2016,"26,900","71,290 km",Automatic
Toyota Vios,Toyota,2017,"52,400","41,297 km",Automatic
Perodua Myvi,Perodua,2020,"49,000","58,419 km",Automatic
Proton S70,Proton,2024,"82,800","2,092 km",Automatic
Perodua Bezza,Perodua,2020,"45,900","78,253 km",Automatic
Honda WR-V,Honda,2023,"93,000","5,101 km",Automatic
Nissan Serena,Nissan,2019,"88,900","55,052 km",Automatic
Proton Persona,Proton,2020,"36,800","75,428 km",Automatic
Mercedes-Benz B200,Mercedes-Benz,2012,"38,400","123,503 km",Automatic
Perodua Myvi,Perodua,2012,"18,900","119,526 km",Automatic
Volkswagen Passat,Volkswagen,2014,"26,900","99,260 km",Automatic
Proton X50,Proton,2021,"62,400","38,602 km",Automatic
Honda Civic,Honda,2013,"32,900","92,087 km",Automatic
Volkswagen Polo,Volkswagen,2014,"19,400","175,019 km",Automatic
Perodua Ativa,Perodua,2023,"62,800","9,147 km",Automatic
Perodua Alza,Perodua,2015,"35,400","118,346 km",Automatic
Honda HR-V,Honda,2016,"58,800","141,483 km",Automatic
Daihatsu Gran,Daihatsu,2021,"58,000","47,652 km",Automatic
Proton Saga,Proton,2020,"33,000","39,887 km",Automatic
Perodua Myvi,Perodua,2016,"36,000","148,589 km",Automatic
Honda HR-V,Honda,2020,"76,000","40,667 km",Automatic
Honda Jazz,Honda,2016,"55,400","91,857 km",Automatic
Honda BR-V,Honda,2017,"51,400","77,384 km",Automatic
Perodua Myvi,Perodua,2022,"43,000","13,925 km",Automatic
Proton X70,Proton,2020,"71,900","75,836 km",Automatic
Perodua AXIA,Perodua,2020,"32,400","36,067 km",Automatic
Perodua Bezza,Perodua,2020,"41,900","62,459 km",Automatic
Proton Saga,Proton,2018,"28,400","45,185 km",Automatic
Perodua Myvi,Perodua,2022,"55,400","40,233 km",Automatic
Volkswagen Polo,Volkswagen,2016,"32,000","26,216 km",Automatic
Proton Persona,Proton,2017,"31,900","81,657 km",Automatic
Honda HR-V,Honda,2018,"68,900","98,343 km",Automatic
Proton Persona,Proton,2018,"33,900","65,231 km",Automatic
Toyota Vios,Toyota,2021,"64,900","58,528 km",Automatic
Perodua Aruz,Perodua,2020,"58,900","43,826 km",Automatic
Perodua Ativa,Perodua,2022,"63,900","35,738 km",Automatic
Honda BR-V,Honda,2018,"53,400","116,012 km",Automatic
Mitsubishi Xpander,Mitsubishi,2023,"86,900","22,155 km",Automatic
Honda CR-V,Honda,2019,"108,900","49,649 km",Automatic
Proton Saga,Proton,2020,"33,000","41,159 km",Automatic
Perodua Bezza,Perodua,2016,"36,900","35,871 km",Automatic
Ford Fiesta,Ford,2016,"22,400","119,143 km",Automatic
Perodua Bezza,Perodua,2020,"33,800","82,777 km",Automatic
Mazda 3,Mazda,2014,"25,400","69,440 km",Automatic
Perodua Aruz,Perodua,2020,"58,900","43,561 km",Automatic
Honda City,Honda,2016,"41,900","90,847 km",Automatic
Perodua Bezza,Perodua,2017,"33,500","123,919 km",Automatic
Perodua Viva,Perodua,2012,"13,900","151,164 km",Automatic
Nissan Grand,Nissan,2017,"42,400","65,497 km",Automatic
BMW 218i,BMW,2016,"59,800","85,483 km",Automatic
Proton Saga,Proton,2018,"27,900","95,432 km",Automatic
Perodua AXIA,Perodua,2019,"32,000","61,113 km",Automatic
Perodua Myvi,Perodua,2018,"44,800","80,266 km",Automatic
Proton Saga,Proton,2016,"24,000","66,200 km",Automatic
Perodua Myvi,Perodua,2020,"46,900","44,879 km",Automatic
Perodua Ativa,Perodua,2021,"60,400","19,741 km",Automatic
Honda Jazz,Honda,2020,"60,800","22,724 km",Automatic
Proton X70,Proton,2019,"64,900","74,456 km",Automatic
Perodua AXIA,Perodua,2014,"23,000","80,881 km",Automatic
Perodua AXIA,Perodua,2020,"35,400","64,283 km",Automatic
Perodua AXIA,Perodua,2017,"29,000","113,950 km",Automatic
Proton Persona,Proton,2017,"30,000","92,707 km",Automatic
Perodua AXIA,Perodua,2023,"38,400","14,515 km",Automatic
Peugeot 2008,Peugeot,2022,"78,400","35,739 km",Automatic
Perodua Ativa,Perodua,2021,"62,800","38,288 km",Automatic
Perodua Bezza,Perodua,2020,"41,400","68,073 km",Automatic
Kia Sportage,Kia,2013,"26,900","118,076 km",Automatic
Nissan Almera,Nissan,2022,"69,900","26,786 km",Automatic
Perodua Alza,Perodua,2017,"41,000","101,314 km",Automatic
Toyota Hiace,Toyota,2016,"88,900","125,432 km",Manual
Perodua Alza,Perodua,2010,"21,000","125,453 km",Automatic
Subaru XV,Subaru,2013,"28,400","80,621 km",Automatic
Honda Civic,Honda,2022,"124,400","7,887 km",Automatic
Perodua Myvi,Perodua,2019,"46,800","93,570 km",Automatic
Perodua Myvi,Perodua,2006,"10,900","191,021 km",Automatic
Perodua AXIA,Perodua,2017,"29,900","73,377 km",Automatic
Proton Persona,Proton,2024,"51,200","16,931 km",Automatic
Honda HR-V,Honda,2017,"61,900","93,969 km",Automatic
Honda City,Honda,2018,"60,400","76,958 km",Automatic
Perodua Bezza,Perodua,2022,"42,400","38,622 km",Automatic
Proton Exora,Proton,2017,"30,800","76,288 km",Automatic
Perodua Bezza,Perodua,2018,"38,900","77,867 km",Automatic
Honda BR-V,Honda,2017,"49,900","136,495 km",Automatic
Perodua Ativa,Perodua,2021,"62,800","32,675 km",Automatic
Nissan Serena,Nissan,2019,"89,900","86,996 km",Automatic
Toyota Yaris,Toyota,2019,"65,900","88,818 km",Automatic
Perodua Bezza,Perodua,2022,"42,400","32,291 km",Automatic
Perodua Myvi,Perodua,2019,"46,800","56,724 km",Automatic
Proton Saga,Proton,2017,"26,800","82,436 km",Automatic
Honda City,Honda,2019,"56,900","32,730 km",Automatic
Perodua Aruz,Perodua,2019,"54,900","81,820 km",Automatic
Honda City,Honda,2023,"82,500","15,506 km",Automatic
Proton Saga,Proton,2023,"37,900","9,677 km",Automatic
Toyota C-HR,Toyota,2018,"95,900","94,953 km",Automatic
Perodua Ativa,Perodua,2021,"57,000","81,651 km",Automatic
Perodua Bezza,Perodua,2022,"42,400","32,394 km",Automatic
Honda BR-V,Honda,2020,"62,400","61,201 km",Automatic
Honda Jazz,Honda,2017,"58,900","70,274 km",Automatic
Mitsubishi Xpander,Mitsubishi,2020,"73,400","58,743 km",Automatic
Proton Saga,Proton,2022,"35,900","27,460 km",Automatic
Proton X70,Proton,2023,"89,400","19,621 km",Automatic
Nissan Serena,Nissan,2015,"48,400","124,415 km",Automatic
Proton Saga,Proton,2024,"43,400","2,979 km",Automatic
Toyota Camry,Toyota,2013,"44,900","163,465 km",Automatic
Perodua Myvi,Perodua,2021,"50,800","33,963 km",Automatic
Perodua Bezza,Perodua,2020,"41,900","57,131 km",Automatic
Proton X90,Proton,2023,"106,700",89 km,Automatic
Proton Saga,Proton,2019,"28,400","27,718 km",Automatic
Perodua Aruz,Perodua,2019,"54,900","48,543 km",Automatic
Perodua Myvi,Perodua,2021,"49,900","34,664 km",Automatic
Toyota Vios,Toyota,2017,"52,400","74,730 km",Automatic
Perodua Myvi,Perodua,2017,"38,900","94,520 km",Automatic
Perodua AXIA,Perodua,2015,"21,400","50,138 km",Automatic
Toyota Vios,Toyota,2019,"64,900","40,528 km",Automatic
Perodua Myvi,Perodua,2017,"38,900","76,311 km",Automatic
Perodua AXIA,Perodua,2018,"28,400","42,874 km",Automatic
Perodua AXIA,Perodua,2022,"32,000","15,959 km",Automatic
Perodua AXIA,Perodua,2020,"35,400","70,835 km",Automatic
Perodua Bezza,Perodua,2021,"34,500","41,446 km",Automatic
Perodua AXIA,Perodua,2021,"33,200","63,633 km",Automatic
Mercedes-Benz A200,Mercedes-Benz,2018,"135,400","70,813 km",Automatic
Proton Persona,Proton,2019,"35,400","87,458 km",Automatic
Perodua Alza,Perodua,2017,"38,900","64,588 km",Automatic
Perodua Aruz,Perodua,2023,"66,400","20,736 km",Automatic
Proton X50,Proton,2023,"88,900","24,187 km",Automatic
Perodua Alza,Perodua,2014,"32,800","159,649 km",Automatic
Perodua Myvi,Perodua,2019,"46,800","42,643 km",Automatic
Proton X50,Proton,2021,"73,900","35,762 km",Automatic
Perodua Myvi,Perodua,2023,"58,000","25,449 km",Automatic
Perodua Myvi,Perodua,2011,"16,900","175,557 km",Automatic
Toyota Vios,Toyota,2019,"64,900","54,058 km",Automatic
Perodua Ativa,Perodua,2023,"66,400","4,904 km",Automatic
Perodua Bezza,Perodua,2020,"41,900","47,259 km",Automatic
Honda City,Honda,2015,"37,400","99,451 km",Automatic
Proton Exora,Proton,2013,"19,400","154,306 km",Automatic
Honda CR-V,Honda,2013,"39,900","158,024 km",Automatic
Honda BR-V,Honda,2018,"52,400","117,677 km",Automatic
Proton Saga,Proton,2020,"32,900","45,987 km",Automatic
Perodua AXIA,Perodua,2016,"24,900","99,177 km",Automatic
Proton X90,Proton,2023,"106,700",109 km,Automatic
Perodua AXIA,Perodua,2019,"31,500","71,998 km",Automatic
