Model,Brand,Year,Price,Mileage,Transmission
Nissan Almera,Nissan,2015,21000,149490,Automatic
Perodua Aruz,Perodua,2019,50600,88806,Automatic
Daihatsu Gran,Daihatsu,2021,40000,104943,Manual
Mercedes-Benz C250,Mercedes-Benz,2010,43000,147362,Automatic
Proton Iriz,Proton,2019,31900,52965,Automatic
Nissan Serena,Nissan,2020,77900,54350,Automatic
Perodua Myvi,Perodua,2019,42000,84642,Automatic
Toyota Camry,Toyota,2017,81800,84959,Automatic
Mitsubishi Xpander,Mitsubishi,2022,72800,35138,Automatic
Toyota Yaris,Toyota,2020,52900,51545,Automatic
Proton Persona,Proton,2020,37900,60499,Automatic
Proton Persona,Proton,2017,25900,98457,Automatic
Perodua Myvi,Perodua,2021,49500,45624,Automatic
Proton Saga,Proton,2019,24900,68581,Automatic
Perodua Bezza,Perodua,2017,33800,116495,Automatic
Perodua Bezza,Perodua,2018,35700,59881,Automatic
Nissan Serena,Nissan,2018,79800,96847,Automatic
Honda CR-V,Honda,2017,83800,111979,Automatic
Perodua Bezza,Perodua,2017,33800,132007,Automatic
Proton Persona,Proton,2018,27900,89393,Automatic
Proton Saga,Proton,2024,41600,3811,Automatic
Mazda CX-5,Mazda,2019,92800,94751,Automatic
Nissan Almera,Nissan,2017,32800,100969,Automatic
Perodua Myvi,Perodua,2018,41800,109597,Automatic
Proton Saga,Proton,2016,23000,94706,Automatic
Proton Persona,Proton,2017,26800,132601,Automatic
Subaru XV,Subaru,2022,102800,36161,Automatic
Proton Persona,Proton,2019,31900,94369,Automatic
Honda HR-V,Honda,2019,81900,67548,Automatic
Honda Civic,Honda,2022,123000,32557,Automatic
Mazda CX-5,Mazda,2022,123800,41575,Automatic
Honda City,Honda,2016,42100,144535,Automatic
Perodua Bezza,Perodua,2018,36700,85492,Automatic
Honda City,Honda,2017,54000,117302,Automatic
Perodua Bezza,Perodua,2016,32800,88860,Automatic
Perodua Bezza,Perodua,2019,31500,70479,Automatic
Proton Saga,Proton,2019,26800,93004,Automatic
Perodua Myvi,Perodua,2020,44000,66503,Automatic
Proton Saga,Proton,2016,23000,83358,Automatic
Proton Saga,Proton,2020,29200,51402,Automatic
Mazda CX-5,Mazda,2020,105900,70080,Automatic
Toyota Vios,Toyota,2017,49000,113239,Automatic
Perodua Aruz,Perodua,2019,52900,89802,Automatic
Perodua Myvi,Perodua,2016,33500,138340,Automatic
Honda City,Honda,2019,57000,84025,Automatic
Honda Odyssey,Honda,2017,118000,88709,Automatic
Perodua Myvi,Perodua,2019,44800,96580,Automatic
Toyota Sienta,Toyota,2017,56800,130143,Automatic
Toyota Yaris,Toyota,2022,69900,39190,Automatic
Mercedes-Benz GLA250,Mercedes-Benz,2017,115400,93772,Automatic
Peugeot 3008,Peugeot,2018,63600,106884,Automatic
Perodua Myvi,Perodua,2019,44800,94766,Automatic
Toyota Yaris,Toyota,2020,60000,68868,Automatic
Kia Sportage,Kia,2018,54500,102964,Automatic
Proton Saga,Proton,2018,24800,86117,Automatic
Perodua Bezza,Perodua,2016,32800,104695,Automatic
Perodua Bezza,Perodua,2016,32800,124713,Automatic
Perodua Myvi,Perodua,2018,42800,93094,Automatic
Perodua Bezza,Perodua,2017,31800,80877,Automatic
Perodua Bezza,Perodua,2018,34800,109846,Automatic
Perodua Aruz,Perodua,2020,55900,65120,Automatic
Hyundai Tucson,Hyundai,2014,26500,58336,Automatic
Toyota Harrier,Toyota,2017,117300,96309,Automatic
Perodua AXIA,Perodua,2019,31500,76990,Automatic
Perodua Aruz,Perodua,2020,53200,51780,Automatic
Perodua Myvi,Perodua,2020,45000,54249,Automatic
Perodua Myvi,Perodua,2019,44800,83677,Automatic
Proton Saga,Proton,2019,26800,91835,Automatic
Mercedes-Benz C250,Mercedes-Benz,2016,129000,68035,Automatic
Perodua Myvi,Perodua,2019,44800,85736,Automatic
Mazda CX-3,Mazda,2018,78000,59421,Automatic
Perodua Aruz,Perodua,2019,52900,92241,Automatic
Nissan Almera,Nissan,2021,57800,40163,Automatic
Kia Rio,Kia,2019,50700,87628,Automatic
Proton Saga,Proton,2021,29900,62946,Automatic
Honda City,Honda,2018,58700,104710,Automatic
Proton Saga,Proton,2020,29200,50896,Automatic
Perodua AXIA,Perodua,2019,28800,91926,Automatic
Perodua Bezza,Perodua,2017,34700,88300,Automatic
Proton Iriz,Proton,2019,29500,72202,Automatic
Honda City,Honda,2019,54200,73091,Automatic
Toyota Wish,Toyota,2014,58900,176332,Automatic
Perodua Bezza,Perodua,2017,31800,101474,Automatic
Honda Civic,Honda,2016,75300,122867,Automatic
Proton Saga,Proton,2017,23000,115769,Automatic
Perodua AXIA,Perodua,2021,39400,14187,Automatic
Mazda CX-5,Mazda,2014,37900,152243,Automatic
Proton Persona,Proton,2017,29900,99389,Automatic
Toyota Vios,Toyota,2016,49800,122177,Automatic
Perodua AXIA,Perodua,2019,31800,66459,Automatic
Perodua AXIA,Perodua,2019,28800,78354,Automatic
Honda Jazz,Honda,2015,43900,146958,Automatic
Toyota Wish,Toyota,2010,38800,135109,Automatic
Perodua Bezza,Perodua,2017,31800,124865,Automatic
Honda City,Honda,2018,58700,96970,Automatic
Perodua Myvi,Perodua,2016,36000,91042,Automatic
Perodua Myvi,Perodua,2019,44800,85384,Automatic
Toyota Vios,Toyota,2014,35800,166906,Automatic
Nissan Serena,Nissan,2017,61400,61739,Automatic
Perodua Aruz,Perodua,2019,52800,87702,Automatic
Honda City,Honda,2012,24900,195069,Automatic
Suzuki Jimny,Suzuki,2021,136000,43882,Automatic
Toyota Vios,Toyota,2016,50200,122039,Automatic
Toyota Yaris,Toyota,2019,61300,75131,Automatic
Proton Saga,Proton,2020,29200,57012,Automatic
Perodua Myvi,Perodua,2020,45900,79273,Automatic
Nissan Grand,Nissan,2011,17500,218301,Automatic
Mazda CX-5,Mazda,2018,85800,77046,Automatic
Toyota Vios,Toyota,2019,58400,69142,Automatic
Perodua Myvi,Perodua,2018,42800,118783,Automatic
Proton Persona,Proton,2016,26200,130405,Automatic
Proton Saga,Proton,2017,22300,108249,Automatic
Perodua Ativa,Perodua,2022,62000,39314,Automatic
Toyota Hilux,Toyota,2022,120000,30920,Automatic
Perodua Myvi,Perodua,2019,44800,93277,Automatic
Honda HR-V,Honda,2017,58000,125142,Automatic
Toyota Vios,Toyota,2017,49800,92403,Automatic
Perodua Bezza,Perodua,2017,31800,107435,Automatic
Honda Jazz,Honda,2016,49900,135411,Automatic
Toyota Yaris,Toyota,2021,61800,50850,Automatic
Honda Civic,Honda,2022,105800,41040,Automatic
Honda Jazz,Honda,2019,56900,90781,Automatic
Nissan X-Trail,Nissan,2015,37700,89720,Automatic
Toyota Vios,Toyota,2016,50300,116495,Automatic
Proton Saga,Proton,2018,25800,69032,Automatic
Toyota Vios,Toyota,2018,54800,102904,Automatic
Perodua Bezza,Perodua,2016,34000,133815,Automatic
Perodua Myvi,Perodua,2020,45000,73901,Automatic
Nissan Serena,Nissan,2018,81800,105166,Automatic
Toyota Yaris,Toyota,2006,22000,172670,Automatic
Perodua AXIA,Perodua,2019,28800,105864,Automatic
Honda Civic,Honda,2016,44200,173066,Automatic
Perodua Myvi,Perodua,2020,45900,73914,Automatic
Peugeot 3008,Peugeot,2018,63100,72994,Automatic
Volkswagen Tiguan,Volkswagen,2018,75900,75763,Automatic
Honda HR-V,Honda,2018,68300,69393,Automatic
Proton Saga,Proton,2017,22500,133062,Automatic
Proton Saga,Proton,2019,26500,59174,Automatic
Mercedes-Benz A250,Mercedes-Benz,2019,165900,53345,Automatic
BMW 630i,BMW,2019,181200,55536,Automatic
Perodua Myvi,Perodua,2017,31800,98265,Automatic
Perodua Myvi,Perodua,2018,39800,113639,Automatic
Toyota Vios,Toyota,2017,49000,109516,Automatic
Perodua Myvi,Perodua,2020,45000,41740,Automatic
Mitsubishi Outlander,Mitsubishi,2018,76900,86782,Automatic
Nissan Almera,Nissan,2018,39900,85810,Automatic
Toyota Yaris,Toyota,2020,62300,53778,Automatic
Honda Civic,Honda,2016,75900,87725,Automatic
Mazda Biante,Mazda,2014,45900,93338,Automatic
Nissan Almera,Nissan,2022,65100,39921,Automatic
Perodua Myvi,Perodua,2019,42800,89391,Automatic
Perodua Myvi,Perodua,2019,44800,85194,Automatic
Perodua Myvi,Perodua,2017,35800,137481,Automatic
Perodua AXIA,Perodua,2019,28100,102682,Automatic
Honda City,Honda,2022,73900,38547,Automatic
Proton Persona,Proton,2019,32800,94695,Automatic
Perodua Myvi,Perodua,2018,42800,106486,Automatic
Honda HR-V,Honda,2015,43200,115279,Automatic
Perodua Myvi,Perodua,2019,36800,100918,Automatic
Proton Saga,Proton,2019,26500,73427,Automatic
Toyota Yaris,Toyota,2020,59800,56621,Automatic
Mercedes-Benz GLC200,Mercedes-Benz,2020,206700,44544,Automatic
Proton Saga,Proton,2019,26500,56670,Automatic
Honda City,Honda,2017,50800,120750,Automatic
Perodua Aruz,Perodua,2019,52800,90028,Automatic
Perodua Aruz,Perodua,2019,52800,71065,Automatic
Perodua Myvi,Perodua,2018,43800,66526,Automatic
Honda HR-V,Honda,2015,43900,130040,Automatic
Toyota Yaris,Toyota,2020,62300,73976,Automatic
Perodua Myvi,Perodua,2020,38800,64186,Automatic
Honda HR-V,Honda,2015,43200,159913,Automatic
Proton X70,Proton,2021,75300,48431,Automatic
Nissan Almera,Nissan,2014,19800,85198,Automatic
Toyota Vios,Toyota,2017,49000,123989,Automatic
Perodua Myvi,Perodua,2018,42800,71088,Automatic
Toyota Hilux,Toyota,2023,90400,14867,Manual
Honda Civic,Honda,2016,74900,127008,Automatic
Toyota Vios,Toyota,2018,54700,100308,Automatic
Proton Iriz,Proton,2020,32800,43763,Automatic
Perodua Myvi,Perodua,2018,42800,47080,Automatic
Perodua Myvi,Perodua,2019,44800,99007,Automatic
Proton Saga,Proton,2019,26800,91692,Automatic
Perodua Bezza,Perodua,2016,30100,122056,Automatic
Nissan Almera,Nissan,2018,39400,108139,Automatic
Nissan Serena,Nissan,2019,86000,87820,Automatic
BMW 330e,BMW,2021,168000,42978,Automatic
Nissan X-Trail,Nissan,2015,38800,102069,Automatic
Perodua Bezza,Perodua,2017,34800,104433,Automatic
Perodua Bezza,Perodua,2016,30100,87197,Automatic
Honda City,Honda,2023,76900,22905,Automatic
Nissan Almera,Nissan,2017,33900,91978,Automatic
Perodua Bezza,Perodua,2016,32500,123207,Automatic
Honda Jazz,Honda,2015,41800,169028,Automatic
Perodua Bezza,Perodua,2016,30800,136894,Automatic
Honda BR-V,Honda,2017,47800,124705,Automatic
Honda HR-V,Honda,2023,118600,4048,Automatic
Toyota Corolla,Toyota,2022,107500,26520,Automatic
Honda City,Honda,2019,57800,96898,Automatic
Perodua Myvi,Perodua,2018,39800,103791,Automatic
Proton Persona,Proton,2018,31000,100981,Automatic
Volkswagen Polo,Volkswagen,2011,17000,175272,Automatic
Perodua Myvi,Perodua,2020,45900,77195,Automatic
Toyota Corolla,Toyota,2022,111000,38662,Automatic
Proton Saga,Proton,2018,23700,99973,Automatic
Perodua Myvi,Perodua,2016,33500,138092,Automatic
Perodua Myvi,Perodua,2019,44800,63844,Automatic
Honda City,Honda,2015,37200,131009,Automatic
Toyota Vios,Toyota,2017,45800,128903,Automatic
Honda Jazz,Honda,2015,41800,100693,Automatic
Volkswagen Beetle,Volkswagen,2013,47400,58066,Automatic
Proton Preve,Proton,2017,26000,127227,Automatic
Honda Civic,Honda,2016,78900,129717,Automatic
Perodua AXIA,Perodua,2017,26600,96497,Automatic
Toyota C-HR,Toyota,2018,95000,112272,Automatic
Perodua Aruz,Perodua,2020,56900,64566,Automatic
Nissan Almera,Nissan,2016,32000,71796,Automatic
Perodua Myvi,Perodua,2018,43500,78762,Automatic
Perodua Myvi,Perodua,2020,46800,73766,Automatic
MINI 3,MINI,2017,118000,47629,Automatic
Perodua AXIA,Perodua,2017,28600,99640,Automatic
Honda City,Honda,2017,51200,120678,Automatic
Toyota Yaris,Toyota,2020,60000,39701,Automatic
Honda Jazz,Honda,2017,53900,92561,Automatic
Proton Saga,Proton,2017,24000,110638,Automatic
Hyundai Tucson,Hyundai,2019,59500,89554,Automatic
Proton X50,Proton,2022,76800,30384,Automatic
Perodua Bezza,Perodua,2017,34800,138744,Automatic
Perodua Myvi,Perodua,2018,43500,80118,Automatic
Proton Iriz,Proton,2023,49000,10037,Automatic
Perodua Myvi,Perodua,2019,46000,71382,Automatic
Honda Civic,Honda,2019,92400,65670,Automatic
Toyota Yaris,Toyota,2023,75900,20825,Automatic
Proton Persona,Proton,2020,34200,66651,Automatic
Proton Persona,Proton,2016,24800,134524,Automatic
Honda HR-V,Honda,2017,59800,130179,Automatic
Perodua Myvi,Perodua,2018,43500,69500,Automatic
Honda CR-V,Honda,2018,94800,99743,Automatic
Perodua Bezza,Perodua,2022,42400,22953,Automatic
Perodua Myvi,Perodua,2019,43200,83154,Automatic
Perodua Bezza,Perodua,2017,34800,106300,Automatic
Honda City,Honda,2019,58000,72830,Automatic
Toyota Estima,Toyota,2010,55300,116416,Automatic
Perodua Myvi,Perodua,2014,21800,173059,Automatic
Perodua Bezza,Perodua,2016,30100,130367,Automatic
Proton Preve,Proton,2018,32000,86768,Automatic
Honda Civic,Honda,2013,29900,127620,Automatic
Honda HR-V,Honda,2016,47500,128909,Automatic
Perodua AXIA,Perodua,2018,31100,70787,Automatic
Toyota C-HR,Toyota,2018,94800,69659,Automatic
Honda Odyssey,Honda,2017,118400,83802,Automatic
Toyota Yaris,Toyota,2019,62900,84466,Automatic
Proton Saga,Proton,2017,24000,123222,Automatic
Perodua Myvi,Perodua,2020,46800,68949,Automatic
Perodua Ativa,Perodua,2021,59800,52414,Automatic
Honda HR-V,Honda,2023,116000,18881,Automatic
Perodua Bezza,Perodua,2018,32900,110345,Automatic
Nissan X-Trail,Nissan,2017,54400,138798,Automatic
Toyota Vios,Toyota,2018,56800,105855,Automatic
Subaru XV,Subaru,2022,112400,25242,Automatic
Perodua Myvi,Perodua,2017,35800,124309,Automatic
Honda HR-V,Honda,2019,69900,91791,Automatic
Honda Jazz,Honda,2019,62000,43176,Automatic
Proton Persona,Proton,2018,31000,80058,Automatic
Mazda CX-5,Mazda,2019,96900,109152,Automatic
Toyota Vios,Toyota,2016,50300,116353,Automatic
Perodua Bezza,Perodua,2016,32800,121129,Automatic
Perodua Myvi,Perodua,2021,40000,65234,Automatic
Proton Saga,Proton,2017,24000,92499,Automatic
Perodua Myvi,Perodua,2015,30000,81170,Automatic
Nissan Grand,Nissan,2013,22500,198978,Automatic
Honda Civic,Honda,2020,98000,75724,Automatic
Honda Jazz,Honda,2019,62000,92317,Automatic
Proton Saga,Proton,2019,27800,81180,Automatic
Nissan X-Trail,Nissan,2018,65000,107812,Automatic
Proton Persona,Proton,2020,38000,61674,Automatic
Perodua Myvi,Perodua,2021,49000,51298,Automatic
Perodua Myvi,Perodua,2020,46800,57126,Automatic
Honda HR-V,Honda,2016,47500,111988,Automatic
Perodua Myvi,Perodua,2017,36600,105867,Automatic
Honda City,Honda,2012,24900,207818,Automatic
Perodua Bezza,Perodua,2018,33800,108941,Automatic
Mercedes-Benz C200,Mercedes-Benz,2017,130000,104937,Automatic
Proton Saga,Proton,2017,22800,102127,Automatic
Perodua Myvi,Perodua,2018,43500,81629,Automatic
Proton Preve,Proton,2017,26000,107906,Automatic
Perodua Myvi,Perodua,2019,45800,62059,Automatic
Perodua Myvi,Perodua,2016,34300,139944,Automatic
Perodua Bezza,Perodua,2020,39700,73073,Automatic
Perodua Myvi,Perodua,2020,46800,81328,Automatic
Toyota Yaris,Toyota,2019,60100,39520,Automatic
Mazda 3,Mazda,2019,112000,97712,Automatic
Subaru XV,Subaru,2019,69400,101095,Automatic
Mercedes-Benz E300,Mercedes-Benz,2018,188800,77192,Automatic
Perodua AXIA,Perodua,2018,31100,149874,Automatic
Renault Captur,Renault,2019,37600,98480,Automatic
Nissan Almera,Nissan,2013,17800,133745,Automatic
Proton Saga,Proton,2017,26800,34908,Automatic
Perodua Myvi,Perodua,2019,43200,63610,Automatic
Honda City,Honda,2015,35600,159365,Automatic
Honda City,Honda,2016,42100,137576,Automatic
Perodua Myvi,Perodua,2017,39100,76089,Automatic
Perodua Myvi,Perodua,2016,34300,116137,Automatic
Mazda CX-5,Mazda,2022,143900,38934,Automatic
Nissan Livina,Nissan,2014,23400,178003,Automatic
Toyota Camry,Toyota,2009,24000,196635,Automatic
Perodua Bezza,Perodua,2016,31800,32055,Automatic
Volkswagen Passat,Volkswagen,2017,61000,101302,Automatic
Proton Saga,Proton,2016,23000,130062,Automatic
Proton Persona,Proton,2017,27800,91009,Automatic
Toyota Vios,Toyota,2015,36900,146714,Automatic
Honda Jazz,Honda,2017,53000,67572,Automatic
Toyota Sienta,Toyota,2016,55000,117596,Automatic
Nissan Almera,Nissan,2022,52800,30051,Automatic
Honda CR-V,Honda,2017,90000,96316,Automatic
Nissan Serena,Nissan,2017,62800,124650,Automatic
Perodua Bezza,Perodua,2016,31700,63168,Automatic
Honda City,Honda,2016,42300,106517,Automatic
Proton Saga,Proton,2017,24000,100892,Automatic
Perodua Myvi,Perodua,2020,45800,96421,Automatic
Honda Jazz,Honda,2017,52800,115774,Automatic
Proton X50,Proton,2021,74400,64449,Automatic
Honda Civic,Honda,2012,33800,108833,Automatic
Honda Jazz,Honda,2016,52800,105003,Automatic
Perodua Bezza,Perodua,2017,35200,104123,Automatic
Nissan Latio,Nissan,2011,12900,193833,Automatic
Perodua Aruz,Perodua,2019,54100,86219,Automatic
Perodua Myvi,Perodua,2015,23800,127244,Automatic
Perodua Myvi,Perodua,2019,43200,83276,Automatic
Perodua Myvi,Perodua,2015,23800,112782,Automatic
Proton X50,Proton,2022,76200,39303,Automatic
Perodua Bezza,Perodua,2016,32800,146150,Automatic
Perodua AXIA,Perodua,2016,26200,94655,Automatic
Perodua AXIA,Perodua,2022,40000,28470,Automatic
Honda HR-V,Honda,2017,59800,107252,Automatic
Toyota Wish,Toyota,2009,43000,135142,Automatic
Nissan Almera,Nissan,2016,31800,121033,Automatic
Toyota Sienta,Toyota,2017,58200,126658,Automatic
Honda City,Honda,2018,51200,86511,Automatic
Mazda CX-3,Mazda,2016,60400,115342,Automatic
Honda BR-V,Honda,2019,55800,103918,Automatic
Proton Persona,Proton,2020,37900,67958,Automatic
Mazda CX-5,Mazda,2018,89800,110798,Automatic
Toyota Vios,Toyota,2019,58800,94596,Automatic
Perodua Myvi,Perodua,2019,45800,82958,Automatic
Toyota Camry,Toyota,2014,53800,146398,Automatic
Toyota C-HR,Toyota,2019,102900,88882,Automatic
Mitsubishi Xpander,Mitsubishi,2021,79800,60824,Automatic
Proton Saga,Proton,2022,34000,33939,Automatic
Perodua Myvi,Perodua,2019,43200,69162,Automatic
Toyota Vios,Toyota,2017,54200,107282,Automatic
Perodua Myvi,Perodua,2019,43200,71442,Automatic
Toyota Wish,Toyota,2005,23400,206700,Automatic
Toyota Vios,Toyota,2015,36900,92739,Automatic
Perodua Bezza,Perodua,2018,36700,96640,Automatic
Perodua Myvi,Perodua,2019,45800,69260,Automatic
Perodua Bezza,Perodua,2018,29200,98366,Automatic
Toyota Vios,Toyota,2013,29600,123414,Automatic
Perodua Myvi,Perodua,2019,45800,65653,Automatic
Perodua Myvi,Perodua,2015,27800,146473,Automatic
Honda Jazz,Honda,2018,61400,111720,Automatic
Mazda CX-5,Mazda,2021,124400,50321,Automatic
Perodua AXIA,Perodua,2020,34700,62311,Automatic
Perodua Myvi,Perodua,2014,21800,169947,Automatic
Mazda CX-5,Mazda,2018,86000,86584,Automatic
Toyota Yaris,Toyota,2020,60000,31903,Automatic
Honda City,Honda,2014,35800,124695,Automatic
Proton Saga,Proton,2017,23800,115152,Automatic
Toyota Yaris,Toyota,2019,62900,91289,Automatic
Nissan Almera,Nissan,2015,23800,98434,Automatic
Honda CR-V,Honda,2019,102000,97375,Automatic
Perodua Myvi,Perodua,2019,43200,93940,Automatic
Perodua Aruz,Perodua,2019,54100,78638,Automatic
Toyota Camry,Toyota,2018,97600,78725,Automatic
Toyota Vios,Toyota,2018,52900,78658,Automatic
Perodua Myvi,Perodua,2017,39100,79269,Automatic
Perodua Myvi,Perodua,2019,45800,76665,Automatic
Perodua Myvi,Perodua,2019,45800,65499,Automatic
Honda City,Honda,2017,51200,121807,Automatic
Toyota Yaris,Toyota,2019,62900,64752,Automatic
Perodua Bezza,Perodua,2019,35800,92562,Automatic
Perodua Myvi,Perodua,2019,45800,86818,Automatic
Toyota Vios,Toyota,2018,56900,78276,Automatic
Proton Saga,Proton,2019,27800,43641,Automatic
Perodua Aruz,Perodua,2019,54400,39578,Automatic
Volkswagen Tiguan,Volkswagen,2018,76800,106314,Automatic
Proton Preve,Proton,2015,19100,120104,Automatic
Perodua Bezza,Perodua,2018,28300,104567,Automatic
Perodua Myvi,Perodua,2018,40800,96525,Automatic
Proton Iriz,Proton,2015,17800,52978,Automatic
Honda Jazz,Honda,2018,61400,101069,Automatic
Perodua Bezza,Perodua,2016,33800,138099,Automatic
Proton X70,Proton,2019,55900,96388,Automatic
Toyota Avanza,Toyota,2007,18900,189727,Automatic
Perodua Bezza,Perodua,2016,32800,152762,Automatic
Proton Persona,Proton,2017,29900,95597,Automatic
Perodua Myvi,Perodua,2019,45800,77984,Automatic
Nissan Almera,Nissan,2016,32000,59442,Automatic
Perodua Myvi,Perodua,2018,43400,105209,Automatic
Toyota Yaris,Toyota,2020,60000,64791,Automatic
Proton Saga,Proton,2021,29900,54469,Automatic
Perodua Bezza,Perodua,2018,33800,102417,Automatic
Proton X50,Proton,2021,78000,57890,Automatic
Perodua Myvi,Perodua,2017,36600,118395,Automatic
Perodua Bezza,Perodua,2018,29200,65849,Automatic
Honda Jazz,Honda,2016,52000,130181,Automatic
Perodua Bezza,Perodua,2019,36000,36358,Automatic
Proton X70,Proton,2021,76800,53176,Automatic
Perodua Myvi,Perodua,2018,40800,106411,Automatic
Perodua Myvi,Perodua,2017,36600,138099,Automatic
Proton Saga,Proton,2019,26800,55701,Automatic
Perodua Myvi,Perodua,2018,43400,108460,Automatic
Toyota Vios,Toyota,2017,49800,130609,Automatic
Perodua Myvi,Perodua,2013,19000,236609,Automatic
Perodua Myvi,Perodua,2015,25000,105121,Automatic
Honda City,Honda,2020,69000,25897,Automatic
Toyota Vios,Toyota,2018,59000,91927,Automatic
Honda Jazz,Honda,2016,52900,45205,Automatic
Toyota Estima,Toyota,2006,40800,165113,Automatic
Honda Jazz,Honda,2017,55400,119222,Automatic
Toyota Camry,Toyota,2021,156800,29778,Automatic
Perodua Myvi,Perodua,2014,22900,170393,Automatic
Honda HR-V,Honda,2018,66800,112681,Automatic
Honda City,Honda,2017,50700,115883,Automatic
Toyota Vios,Toyota,2015,34800,107508,Automatic
Volkswagen Tiguan,Volkswagen,2018,76800,95122,Automatic
Perodua Bezza,Perodua,2016,32800,96963,Automatic
Perodua Bezza,Perodua,2016,31800,111911,Automatic
Perodua Myvi,Perodua,2020,46800,73943,Automatic
Perodua Myvi,Perodua,2019,45800,68446,Automatic
Proton Saga,Proton,2017,24000,128227,Automatic
Proton X50,Proton,2022,76800,36663,Automatic
Proton X50,Proton,2022,76200,37710,Automatic
Perodua Bezza,Perodua,2016,31800,82838,Automatic
Proton Saga,Proton,2017,24000,110293,Automatic
Perodua Bezza,Perodua,2017,35000,78419,Automatic
Perodua Bezza,Perodua,2018,36200,121555,Automatic
Perodua Bezza,Perodua,2017,33100,135282,Automatic
Perodua Bezza,Perodua,2017,33100,63786,Automatic
Mazda CX-5,Mazda,2017,79800,121091,Automatic
Perodua Myvi,Perodua,2017,39100,99112,Automatic
Honda Jazz,Honda,2018,65000,39500,Automatic
Perodua Myvi,Perodua,2017,37100,95857,Automatic
Volkswagen Polo,Volkswagen,2019,44400,79905,Automatic
Perodua Ativa,Perodua,2022,63900,44664,Automatic
Toyota Corolla,Toyota,2020,91900,34604,Automatic
Perodua Myvi,Perodua,2021,46800,50133,Automatic
Perodua Ativa,Perodua,2021,61900,45726,Automatic
Proton Persona,Proton,2016,24800,132169,Automatic
Proton Persona,Proton,2016,23800,109972,Automatic
Perodua Bezza,Perodua,2017,33100,86507,Automatic
Perodua Myvi,Perodua,2024,53800,15698,Automatic
Perodua Myvi,Perodua,2015,25000,146866,Automatic
Volkswagen Tiguan,Volkswagen,2022,175000,35298,Automatic
Perodua Ativa,Perodua,2022,63900,38031,Automatic
Perodua Bezza,Perodua,2017,33100,80705,Automatic
Honda HR-V,Honda,2016,56000,146281,Automatic
Toyota Yaris,Toyota,2019,62800,69068,Automatic
Mitsubishi Xpander,Mitsubishi,2021,79800,51611,Automatic
Proton Saga,Proton,2022,30500,15279,Automatic
Volkswagen Tiguan,Volkswagen,2018,76800,111687,Automatic
Toyota Corolla,Toyota,2017,64800,119931,Automatic
Proton X70,Proton,2021,73500,44761,Automatic
Nissan Grand,Nissan,2017,41900,128487,Automatic
Proton X70,Proton,2019,60000,60698,Automatic
Toyota Yaris,Toyota,2019,62800,50342,Automatic
Honda Accord,Honda,2016,65000,124591,Automatic
Perodua Myvi,Perodua,2020,46800,79471,Automatic
Perodua AXIA,Perodua,2019,29400,102722,Automatic
Perodua Alza,Perodua,2020,56400,83998,Automatic
Proton X70,Proton,2021,75800,43704,Automatic
Proton X90,Proton,2023,105000,22073,Automatic
Perodua Myvi,Perodua,2018,43500,59573,Automatic
Proton Saga,Proton,2019,26800,70818,Automatic
Mazda CX-5,Mazda,2017,79800,137405,Automatic
Perodua AXIA,Perodua,2020,31700,72714,Automatic
Volvo S60,Volvo,2021,169000,67159,Automatic
Proton Ertiga,Proton,2017,31200,108724,Automatic
Proton Saga,Proton,2019,27800,51160,Automatic
Honda Accord,Honda,2013,35800,177693,Automatic
Toyota Camry,Toyota,2015,59200,91481,Automatic
Mazda CX-3,Mazda,2016,62800,111200,Automatic
Toyota Vios,Toyota,2011,25900,158021,Automatic
Mazda CX-3,Mazda,2017,67200,124466,Automatic
Perodua Myvi,Perodua,2020,46800,56158,Automatic
Honda City,Honda,2019,61200,83488,Automatic
Mazda CX-5,Mazda,2018,91000,115218,Automatic
Volkswagen Jetta,Volkswagen,2011,18800,103818,Automatic
Proton Saga,Proton,2020,29700,59626,Automatic
Perodua Aruz,Perodua,2020,56800,49734,Automatic
Mercedes-Benz E200,Mercedes-Benz,2021,236000,38187,Automatic
Proton Persona,Proton,2020,33800,68562,Automatic
Perodua Bezza,Perodua,2016,34200,102015,Automatic
Volkswagen Vento,Volkswagen,2019,40000,78938,Automatic
Toyota Yaris,Toyota,2021,66400,59527,Automatic
Perodua Myvi,Perodua,2021,43000,50635,Automatic
Mazda 2,Mazda,2012,19800,126876,Automatic
Toyota Corolla,Toyota,2015,51900,129418,Automatic
Honda CR-V,Honda,2022,135400,33628,Automatic
Proton X70,Proton,2019,64900,95251,Automatic
Toyota Alphard,Toyota,2020,229400,48795,Automatic
Honda CR-V,Honda,2017,92200,112339,Automatic
Perodua Myvi,Perodua,2017,41600,68246,Automatic
Honda CR-V,Honda,2019,103600,97517,Automatic
Perodua Myvi,Perodua,2017,41000,86560,Automatic
Nissan X-Trail,Nissan,2017,53900,111312,Automatic
Perodua Bezza,Perodua,2017,34200,129164,Automatic
Perodua Myvi,Perodua,2018,43800,95309,Automatic
Honda Jazz,Honda,2015,41400,110921,Automatic
Proton Saga,Proton,2022,35500,19468,Automatic
Perodua Bezza,Perodua,2019,36200,96245,Automatic
Proton X70,Proton,2021,79500,48075,Automatic
Perodua Ativa,Perodua,2023,66000,12090,Automatic
Perodua Bezza,Perodua,2020,43700,81694,Automatic
Perodua Myvi,Perodua,2018,41400,67854,Automatic
Toyota Vios,Toyota,2014,37900,155269,Automatic
