Model,Brand,Year,Price,Mileage,Transmission
Mazda 2,Mazda,2015,"37,800",140 - 145K KM,Automatic
Mercedes-Benz C300,Mercedes-Benz,2019,"169,800",85 - 90K KM,Automatic
BMW X5,BMW,2021,"275,000",40 - 45K KM,Automatic
Toyota Sienta,Toyota,2016,"52,800",65 - 70K KM,Automatic
Proton Persona,Proton,2017,"30,800",85 - 90K KM,Automatic
Honda City,Honda,2018,"55,800",110 - 115K KM,Automatic
Mercedes-Benz E200,Mercedes-Benz,2021,"209,800",70 - 75K KM,Automatic
Perodua Alza,Perodua,2015,"35,800",100 - 105K KM,Automatic
Nissan Almera,Nissan,2015,"35,800",80 - 85K KM,Automatic
Perodua Bezza,Perodua,2017,"34,800",90 - 95K KM,Automatic
Honda CR-V,Honda,2016,"66,800",95 - 100K KM,Automatic
Proton Iriz,Proton,2016,"21,800",85 - 90K KM,Automatic
Nissan Grand Livina,Nissan,2015,"39,800",95 - 100K KM,Automatic
Toyota Alphard,Toyota,2006/2010,"26,500",100 - 105K KM,Automatic
Honda Accord,Honda,2004,"8,900",190 - 195K KM,Automatic
Toyota Alphard,Toyota,2004/2009,"29,900",155 - 160K KM,Automatic
Proton Exora,Proton,2015,"30,800",95 - 100K KM,Automatic
Honda BR-V,Honda,2017,"52,800",90 - 95K KM,Automatic
Honda City,Honda,2013,"33,800",100 - 105K KM,Automatic
BMW 325i,BMW,2006,"22,800",155 - 160K KM,Automatic
Hyundai Grand Starex,Hyundai,2020,"139,000",45 - 50K KM,Automatic
Hyundai Grand Starex,Hyundai,2011/2022,"190,000",5 - 10K KM,Automatic
Hyundai Grand Starex,Hyundai,2021,"175,800",20 - 25K KM,Automatic
BMW X1,BMW,2018,"82,000",65 - 70K KM,Automatic
Proton Perdana,Proton,2019,"49,000",55 - 60K KM,Automatic
Hyundai Tucson,Hyundai,2019,"65,000",70 - 75K KM,Automatic
Hyundai Grand Starex,Hyundai,2019,"159,800",70 - 75K KM,Automatic
Nissan X-Trail,Nissan,2015,"52,800",90 - 95K KM,Automatic
Volvo XC90,Volvo,2022,"299,000",15 - 20K KM,Automatic
BMW X4,BMW,2016,"109,000",55 - 60K KM,Automatic
Volkswagen Golf,Volkswagen,2012,"25,000",95 - 100K KM,Automatic
Mitsubishi ASX,Mitsubishi,2017,"47,000",70 - 75K KM,Automatic
Honda Civic,Honda,2019,"82,800",95 - 100K KM,Automatic
BMW X3,BMW,2018,"140,800",60 - 65K KM,Automatic
Mercedes-Benz B200,Mercedes-Benz,2016,"59,000",60 - 65K KM,Automatic
BMW X3,BMW,2015,"68,000",85 - 90K KM,Automatic
Volkswagen Tiguan,Volkswagen,2012,"23,800",135 - 140K KM,Automatic
Hyundai Grand Starex,Hyundai,2018,"109,000",70 - 75K KM,Automatic
Mitsubishi Outlander,Mitsubishi,2020,"89,800",35 - 40K KM,Automatic
Mercedes-Benz A200,Mercedes-Benz,2017,"109,000",50 - 55K KM,Automatic
BMW X5,BMW,2020,"255,000",20 - 25K KM,Automatic
BMW X1,BMW,2019,"100,000",60 - 65K KM,Automatic
Hyundai Grand Starex,Hyundai,2020,"145,800",70 - 75K KM,Automatic
Volvo XC60,Volvo,2020,"169,000",45 - 50K KM,Automatic
BMW X3,BMW,2018,"140,000",60 - 65K KM,Automatic
Mercedes-Benz CLA200,Mercedes-Benz,2017,"108,000",60 - 65K KM,Automatic
BMW X1,BMW,2019,"110,000",40 - 45K KM,Automatic
Toyota Alphard,Toyota,2017,"159,800",100 - 105K KM,Automatic
Mercedes-Benz GLA250,Mercedes-Benz,2015/2016,"95,800",85 - 90K KM,Automatic
Mercedes-Benz CLA200,Mercedes-Benz,2017,"122,000",50 - 55K KM,Automatic
BMW X5,BMW,2018,"110,000",60 - 65K KM,Automatic
BMW 330e,BMW,2019,"92,800",55 - 60K KM,Automatic
BMW 320i,BMW,2016,"76,800",85 - 90K KM,Automatic
BMW 520i,BMW,2016,"64,800",80 - 85K KM,Automatic
BMW 320i,BMW,2017,"86,800",75 - 80K KM,Automatic
BMW 530e,BMW,2019,"109,800",55 - 60K KM,Automatic
Toyota Vios,Toyota,2017,"56,800",40 - 45K KM,Automatic
Mercedes-Benz A200,Mercedes-Benz,2014,"72,800",90 - 95K KM,Automatic
Mercedes-Benz C180,Mercedes-Benz,2016,"87,800",85 - 90K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2015,"96,800",85 - 90K KM,Automatic
Mercedes-Benz A250,Mercedes-Benz,2019,"166,800",70 - 75K KM,Automatic
Perodua Myvi,Perodua,2014,"19,800",100 - 105K KM,Manual
Mercedes-Benz C180,Mercedes-Benz,2017,"94,800",75 - 80K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2015,"88,600",95 - 100K KM,Automatic
Mercedes-Benz A250,Mercedes-Benz,2020,"176,800",45 - 50K KM,Automatic
Mercedes-Benz GLC250,Mercedes-Benz,2018,"159,800",65 - 70K KM,Automatic
Mercedes-Benz A200,Mercedes-Benz,2018,"109,800",65 - 70K KM,Automatic
Honda City,Honda,2015,"46,800",95 - 100K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2020,"148,800",45 - 50K KM,Automatic
Mercedes-Benz A250,Mercedes-Benz,2015,"83,800",95 - 100K KM,Automatic
Mercedes-Benz E200,Mercedes-Benz,2018,"134,800",65 - 70K KM,Automatic
Perodua AXIA,Perodua,2018,"33,800",60 - 65K KM,Automatic
Honda BR-V,Honda,2017,"55,800",90 - 95K KM,Automatic
Honda Accord,Honda,2015,"58,800",95 - 100K KM,Automatic
Ford Ranger,Ford,2024,"116,000",10 - 15K KM,Automatic
Ford Ranger,Ford,2015,"52,800",100 - 105K KM,Automatic
Honda City,Honda,2017,"57,800",50 - 55K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2018,"138,800",70 - 75K KM,Automatic
Toyota Land Cruiser,Toyota,2009/2013,"89,800",160 - 165K KM,Automatic
Volvo XC60,Volvo,2021,"216,500",50 - 55K KM,Automatic
Mazda CX-5,Mazda,2016,"45,800",155 - 160K KM,Automatic
Honda CR-V,Honda,2018,"76,500",60 - 65K KM,Automatic
BMW 730Li,BMW,2012,"43,900",95 - 100K KM,Automatic
Mercedes-Benz GLC300,Mercedes-Benz,2020,"303,888",5 - 10K KM,Automatic
BMW X3,BMW,2024,"290,000",14000 KM,Automatic
Hyundai Grand Starex,Hyundai,2014,"59,875",90 - 95K KM,Automatic
Honda Civic,Honda,2017,"82,800",135 - 140K KM,Automatic
Mazda CX-5,Mazda,2021,"105,800",60 - 65K KM,Automatic
Hyundai Grand Starex,Hyundai,2012,"44,875",120 - 125K KM,Automatic
Mercedes-Benz E250,Mercedes-Benz,2014,"78,800",90 - 95K KM,Automatic
BMW 330e,BMW,2019,"92,800",55 - 60K KM,Automatic
Perodua Alza,Perodua,2022,"72,988",10 - 15K KM,Automatic
Proton Persona,Proton,2022,"49,988",0 - 5K KM,Automatic
BMW 520i,BMW,2019,"139,800",75 - 80K KM,Automatic
Honda City,Honda,2014,"35,800",120 - 125K KM,Automatic
Mercedes-Benz C300,Mercedes-Benz,2019,"168,800",75 - 80K KM,Automatic
BMW 330i,BMW,2020,"170,800",70 - 75K KM,Automatic
Mercedes-Benz C43 AMG,Mercedes-Benz,2019,"177,800",70 - 75K KM,Automatic
Mercedes-Benz C300,Mercedes-Benz,2022,"248,800",45 - 50K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2014/2019,"88,800",85 - 90K KM,Automatic
Toyota Vellfire,Toyota,2015/2016,"160,800",65 - 70K KM,Automatic
Mercedes-Benz C250,Mercedes-Benz,2016/2017,"109,800",80 - 85K KM,Automatic
Mercedes-Benz A45 AMG,Mercedes-Benz,2014,"119,800",95 - 100K KM,Automatic
Mercedes-Benz C43 AMG,Mercedes-Benz,2019,"188,800",55 - 60K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2016,"139,800",70 - 75K KM,Automatic
Mercedes-Benz A45 AMG,Mercedes-Benz,2015/2016,"129,800",75 - 80K KM,Automatic
BMW X3,BMW,2020,"188,000",50 - 55K KM,Automatic
Mercedes-Benz A250,Mercedes-Benz,2019,"145,800",70 - 75K KM,Automatic
Hyundai Grand Starex,Hyundai,2009,"31,875",100 - 105K KM,Automatic
Ford MUSTANG,Ford,2016,"167,800",80 - 85K KM,Automatic
Toyota Harrier,Toyota,2014,"81,000",90 - 95K KM,Automatic
Proton Saga,Proton,2009,"6,800",135 - 140K KM,Automatic
Perodua Myvi,Perodua,2013,"21,800",90 - 95K KM,Automatic
Perodua AXIA,Perodua,2015,"18,800",70 - 75K KM,Automatic
Honda City,Honda,2019,"54,800",75 - 80K KM,Automatic
Perodua Myvi,Perodua,2013,"21,800",90 - 95K KM,Automatic
Perodua Myvi,Perodua,2014,"19,800",90 - 95K KM,Automatic
Honda City,Honda,2018,"52,800",70 - 75K KM,Automatic
Honda Jazz,Honda,2019,"54,800",70 - 75K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2022,"220,000",20 - 25K KM,Automatic
Mercedes-Benz CLA180,Mercedes-Benz,2018/2022,"125,800",60 - 65K KM,Automatic
BMW X3,BMW,2016,"68,800",100 - 105K KM,Automatic
Kia Cerato,Kia,2018,"43,500",70 - 75K KM,Automatic
Toyota Vellfire,Toyota,2016/2017,"145,777",70 - 75K KM,Automatic
Honda CR-V,Honda,2016,"49,800",85 - 90K KM,Automatic
Mercedes-Benz A180,Mercedes-Benz,2018,"135,800",60 - 65K KM,Automatic
Perodua AXIA,Perodua,2022,"19,700",80 - 85K KM,Manual
Perodua Myvi,Perodua,2022,"38,800",25 - 30K KM,Automatic
Honda Insight,Honda,2012,"14,800",90 - 95K KM,Automatic
Perodua Bezza,Perodua,2022,"40,700",40 - 45K KM,Automatic
Honda HR-V,Honda,2016,"38,800",70 - 75K KM,Automatic
Kia Cerato,Kia,2017,"37,700",70 - 75K KM,Automatic
Nissan Teana,Nissan,2014,"22,800",95 - 100K KM,Automatic
Porsche Macan,Porsche,2016,"178,000",100 - 105K KM,Automatic
Honda CR-V,Honda,2008,"19,800",110 - 115K KM,Automatic
Proton Saga,Proton,2017,"22,500",133062 KM,Automatic
Toyota Vios,Toyota,2017,"49,000",109516 KM,Automatic
Honda Jazz,Honda,2016,"50,000",91313 KM,Automatic
Perodua Myvi,Perodua,2016,"34,200",119761 KM,Automatic
Proton X70,Proton,2020,"71,900",65226 KM,Automatic
Honda HR-V,Honda,2023,"116,000",18881 KM,Automatic
Proton Saga,Proton,2019,"27,800",81180 KM,Automatic
Toyota Vios,Toyota,2015,"36,900",92739 KM,Automatic
Perodua Myvi,Perodua,2017,"39,100",79269 KM,Automatic
Toyota Camry,Toyota,2018,"97,600",78725 KM,Automatic
Ford MUSTANG,Ford,2016/2021,"155,000",75 - 80K KM,Automatic
Perodua AXIA,Perodua,2019,"28,800",105864 KM,Automatic
Perodua Myvi,Perodua,2019,"44,800",93277 KM,Automatic
Perodua Bezza,Perodua,2016,"32,800",124713 KM,Automatic
Mercedes-Benz GLC250,Mercedes-Benz,2017,"139,800",115 - 120K KM,Automatic
Toyota Camry,Toyota,2015,"53,800",80 - 85K KM,Automatic
MINI Countryman,MINI,2013/2015,"48,800",70 - 75K KM,Automatic
Mercedes-Benz E350 e,Mercedes-Benz,2018,"122,800",90 - 95K KM,Automatic
Mercedes-Benz E300,Mercedes-Benz,2018,"171,800",70 - 75K KM,Automatic
Hyundai Grand Starex,Hyundai,2019,"99,800",90 - 95K KM,Automatic
Ford Ranger,Ford,2020,"86,700",60 - 65K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2016,"99,800",60 - 65K KM,Automatic
Perodua AXIA,Perodua,2023,"39,000",30 - 35K KM,Automatic
Nissan Grand Livina,Nissan,2014,"22,700",100 - 105K KM,Automatic
Toyota Camry,Toyota,2021/2022,"156,800",50 - 55K KM,Automatic
Toyota Vellfire,Toyota,2016/2017,"145,777",70 - 75K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2017,"108,500",75 - 80K KM,Automatic
Toyota Corolla Altis,Toyota,2015,"39,700",80 - 85K KM,Automatic
Toyota Vellfire,Toyota,2010,"72,800",95 - 100K KM,Automatic
Mercedes-Benz C300,Mercedes-Benz,2016,"121,700",95 - 100K KM,Automatic
Mazda CX-5,Mazda,2015,"39,800",75 - 80K KM,Automatic
Toyota Prius C,Toyota,2013,"16,800",90 - 95K KM,Automatic
Subaru XV,Subaru,2020,"64,800",85 - 90K KM,Automatic
Mercedes-Benz E200,Mercedes-Benz,2017/2020,"149,800",55 - 60K KM,Automatic
Mercedes-Benz B200,Mercedes-Benz,2016,"53,800",85 - 90K KM,Automatic
Toyota Camry,Toyota,2013,"53,800",90 - 95K KM,Automatic
Toyota Alphard,Toyota,2015,"129,800",70 - 75K KM,Automatic
BMW X5,BMW,2017,"85,800",70 - 75K KM,Automatic
Honda City,Honda,2018,"51,800",60 - 65K KM,Automatic
BMW 316i,BMW,2015,"44,800",85 - 90K KM,Automatic
Mercedes-Benz A250,Mercedes-Benz,2015,"83,800",65 - 70K KM,Automatic
Honda City,Honda,2014,"35,800",90 - 95K KM,Automatic
Toyota Camry,Toyota,2011,"33,800",110 - 115K KM,Automatic
Toyota Vios,Toyota,2020,"59,800",55 - 60K KM,Automatic
Toyota Estima,Toyota,2015,"86,800",90 - 95K KM,Automatic
Mitsubishi Triton,Mitsubishi,2019,"75,800",75 - 80K KM,Automatic
Honda CR-Z,Honda,2013,"33,800",125 - 130K KM,Automatic
Hyundai Tucson,Hyundai,2011,"20,800",120 - 125K KM,Automatic
BMW 318i,BMW,2016,"54,800",65 - 70K KM,Automatic
BMW 330e,BMW,2018,"90,000",55 - 60K KM,Automatic
BMW 530i,BMW,2022,"258,000",85 - 90K KM,Automatic
Honda City,Honda,2017,"55,000",70 - 75K KM,Automatic
Toyota Hilux,Toyota,2013,"45,800",155 - 160K KM,Manual
Audi S5,Audi,2013/2016,"76,888",55 - 60K KM,Automatic
BMW X1,BMW,2019,"107,999",65 - 70K KM,Automatic
Perodua Aruz,Perodua,2019,"54,100",85 - 90K KM,Automatic
Toyota Vios,Toyota,2017,"45,000",90 - 95K KM,Automatic
Honda Jazz,Honda,2015,"43,600",95 - 100K KM,Automatic
Toyota Corolla,Toyota,1996,"8,300",280 - 285K KM,Automatic
BMW 530e,BMW,2018,"96,000",75 - 80K KM,Automatic
Mitsubishi Triton,Mitsubishi,2013/2014,"46,800",125 - 130K KM,Automatic
Proton Ertiga,Proton,2018,"34,800",65 - 70K KM,Automatic
Isuzu D-Max,Isuzu,2013,"46,800",135 - 140K KM,Automatic
Audi A6,Audi,2013,"42,000",100 - 105K KM,Automatic
Honda CR-V,Honda,2015,"51,000",90 - 95K KM,Automatic
Nissan Teana,Nissan,2017,"48,800",85 - 90K KM,Automatic
Mercedes-Benz GLA250,Mercedes-Benz,2014,"83,000",100 - 105K KM,Automatic
Lexus NX200t,Lexus,2015/2018,"115,000",145 - 150K KM,Automatic
Toyota Vios,Toyota,2009,"22,800",120 - 125K KM,Automatic
Perodua Myvi,Perodua,2010,"15,800",165 - 170K KM,Automatic
Proton Inspira,Proton,2014,"34,999",135 - 140K KM,Automatic
Nissan Serena,Nissan,2016,"47,800",70 - 75K KM,Automatic
Subaru Forester,Subaru,2020,"138,000",0 - 5K KM,Automatic
BMW 630i,BMW,2020,"176,800",55 - 60K KM,Automatic
Ford Ranger,Ford,2017/2018,"49,800",120 - 125K KM,Automatic
Perodua Bezza,Perodua,2017,"28,800",70 - 75K KM,Automatic
Honda City,Honda,2017,"45,000",90 - 95K KM,Automatic
Perodua AXIA,Perodua,2017,"22,800",80 - 85K KM,Automatic
Toyota Estima,Toyota,2013,"83,888",180 - 185K KM,Automatic
BMW X5,BMW,2020,"248,000",50 - 55K KM,Automatic
BMW 530e,BMW,2019/2020,"138,000",50 - 55K KM,Automatic
MINI Countryman,MINI,2021,"185,000",50 - 55K KM,Automatic
BMW 530e,BMW,2018,"99,000",65 - 70K KM,Automatic
BMW X5,BMW,2021,"265,000",60 - 65K KM,Automatic
BMW X4,BMW,2019,"195,000",70 - 75K KM,Automatic
BMW X3,BMW,2024,"288,000",10 - 15K KM,Automatic
BMW X3,BMW,2020,"155,000",60 - 65K KM,Automatic
BMW 320i,BMW,2024,"238,000",5 - 10K KM,Automatic
Mercedes-Benz GLC300,Mercedes-Benz,2022,"247,000",55 - 60K KM,Automatic
BMW 530i,BMW,2018,"165,000",60 - 65K KM,Automatic
BMW X5,BMW,2017,"99,000",75 - 80K KM,Automatic
Subaru WRX STi,Subaru,2017,"188,000",0 - 5K KM,Manual
BMW X3,BMW,2024,"288,000",10 - 15K KM,Automatic
Toyota Estima,Toyota,2008,"42,800",125 - 130K KM,Automatic
MINI Countryman,MINI,2017,"118,000",30 - 35K KM,Automatic
BMW 318i,BMW,2017,"65,000",65 - 70K KM,Automatic
Honda City,Honda,2009,"21,800",115 - 120K KM,Automatic
Proton X70,Proton,2021,"62,800",35 - 40K KM,Automatic
Mazda CX-5,Mazda,2015,"43,801",125 - 130K KM,Automatic
Proton Persona,Proton,2017,"26,800",90 - 95K KM,Automatic
Toyota Camry,Toyota,2017,"82,800",85 - 90K KM,Automatic
Nissan Serena,Nissan,2017,"56,800",80 - 85K KM,Automatic
Mercedes-Benz C250,Mercedes-Benz,2017,"121,700",85 - 90K KM,Automatic
Proton Persona,Proton,2021,"31,800",65 - 70K KM,Automatic
Lamborghini Huracan,Lamborghini,2016,"1,080,000",30 - 35K KM,Automatic
BMW 330e,BMW,2018,"71,800",75 - 80K KM,Automatic
Toyota Vios,Toyota,2007,"20,800",145 - 150K KM,Automatic
Mercedes-Benz C300,Mercedes-Benz,2019,"156,800",60 - 65K KM,Automatic
Perodua Myvi,Perodua,2016,"24,800",95 - 100K KM,Automatic
Nissan Teana,Nissan,2014,"33,800",85 - 90K KM,Automatic
Toyota Alphard,Toyota,2004,"37,300",110 - 115K KM,Automatic
BMW 530e,BMW,2022,"222,800",0 - 5K KM,Automatic
Perodua Myvi,Perodua,2011,"13,800",115 - 120K KM,Automatic
Honda Civic,Honda,2019/2023,"238,800",20 - 25K KM,Manual
Perodua Bezza,Perodua,2019,"35,500",80 - 85K KM,Automatic
Mazda CX-5,Mazda,2017,"77,800",90 - 95K KM,Automatic
Honda HR-V,Honda,2016,"49,999",110 - 115K KM,Automatic
Toyota Fortuner,Toyota,2012,"47,800",105 - 110K KM,Automatic
BMW 530e,BMW,2018,"111,999",60 - 65K KM,Automatic
Porsche Panamera,Porsche,2010,"82,800",75 - 80K KM,Automatic
Perodua Bezza,Perodua,2017,"26,850",85 - 90K KM,Automatic
MINI Countryman,MINI,2012,"42,500",110 - 115K KM,Automatic
Nissan Teana,Nissan,2015,"48,850",120 - 125K KM,Automatic
Toyota Camry,Toyota,2014,"55,850",125 - 130K KM,Automatic
BMW X5,BMW,2017,"89,000",135 - 140K KM,Automatic
Mazda CX-3,Mazda,2016,"48,800",70 - 75K KM,Automatic
BMW 318i,BMW,2017,"65,000",145 - 150K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2018/2019,"123,800",75 - 80K KM,Automatic
Mazda CX-5,Mazda,2021/2022,"112,800",60 - 65K KM,Automatic
Proton X70,Proton,2020,"56,800",45 - 50K KM,Automatic
Toyota Vios,Toyota,2017,"51,800",85 - 90K KM,Automatic
Proton Inspira,Proton,2011,"22,800",105 - 110K KM,Automatic
Honda City,Honda,2014,"35,800",115 - 120K KM,Automatic
Toyota Vios,Toyota,2014,"42,800",115 - 120K KM,Automatic
Honda Civic,Honda,2011,"29,800",155 - 160K KM,Automatic
Toyota Vios,Toyota,2013,"33,800",130 - 135K KM,Automatic
Perodua Myvi,Perodua,2019,"43,800",120 - 125K KM,Automatic
BMW 320i,BMW,2012,"31,800",140 - 145K KM,Automatic
Honda HR-V,Honda,2015,"48,800",105 - 110K KM,Automatic
BMW 525i,BMW,2006,"19,800",260 - 265K KM,Automatic
BMW 328i,BMW,2013,"53,800",155 - 160K KM,Automatic
Mitsubishi Triton,Mitsubishi,2011,"29,800",130 - 135K KM,Automatic
Mercedes-Benz GLC250,Mercedes-Benz,2015/2016,"118,800",80 - 85K KM,Automatic
Honda City,Honda,2022,"73,999",20 - 25K KM,Automatic
Honda Odyssey,Honda,2019,"137,800",60 - 65K KM,Automatic
Toyota Vellfire,Toyota,2017,"159,800",75 - 80K KM,Automatic
Honda Civic,Honda,2012,"33,800",108833 KM,Automatic
Honda City,Honda,2016,"42,100",135 - 140K KM,Automatic
Proton Persona,Proton,2017,"27,800",91009 KM,Automatic
Perodua AXIA,Perodua,2018,"28,400",97392 KM,Automatic
Perodua Myvi,Perodua,2017,"41,000",130678 KM,Automatic
Perodua Myvi,Perodua,2018,"43,000",74167 KM,Automatic
Perodua Myvi,Perodua,2015,"25,900",160625 KM,Automatic
Perodua Myvi,Perodua,2018,"41,400",67854 KM,Automatic
Toyota Corolla Altis,Toyota,2015,"51,900",129418 KM,Automatic
Proton Saga,Proton,2019,"27,800",51160 KM,Automatic
BMW 630i,BMW,2019,"181,200",55536 KM,Automatic
Honda City,Honda,2018,"51,200",86511 KM,Automatic
Proton Saga,Proton,2017,"24,000",100892 KM,Automatic
Honda HR-V,Honda,2019,"69,900",91791 KM,Automatic
Toyota Yaris,Toyota,2019,"62,900",84466 KM,Automatic
Volkswagen Golf,Volkswagen,2015,"125,800",115 - 120K KM,Automatic
Mercedes-Benz GLC250,Mercedes-Benz,2016,"128,800",140 - 145K KM,Automatic
Toyota Vios,Toyota,2014,"28,777",105 - 110K KM,Automatic
Honda Accord,Honda,2014,"39,777",85 - 90K KM,Automatic
Perodua Aruz,Perodua,2020,"49,777",85 - 90K KM,Automatic
Perodua Myvi,Perodua,2008,"12,900",115 - 120K KM,Automatic
Mercedes-Benz A200,Mercedes-Benz,2022,"156,800",55 - 60K KM,Automatic
Mercedes-Benz E300,Mercedes-Benz,2019,"206,800",80 - 85K KM,Automatic
Mercedes-Benz A45 AMG,Mercedes-Benz,2019/2020,"309,999",25 - 30K KM,Automatic
BMW X3,BMW,2019,"159,999",85 - 90K KM,Automatic
Mazda CX-5,Mazda,2013,"36,999",90 - 95K KM,Automatic
Honda Accord,Honda,2017,"72,999",75 - 80K KM,Automatic
BMW X1,BMW,2019,"89,999",75 - 80K KM,Automatic
BMW X5,BMW,2022,"309,999",30 - 35K KM,Automatic
Mazda CX-5,Mazda,2018,"82,999",90 - 95K KM,Automatic
BMW 528i,BMW,2015,"79,999",110 - 115K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2016,"139,999",25 - 30K KM,Automatic
BMW 530e,BMW,2022,"221,999",35 - 40K KM,Automatic
Toyota Hilux,Toyota,2012,"47,800",100 - 105K KM,Automatic
Isuzu D-Max,Isuzu,2016,"49,800",110 - 115K KM,Manual
BMW 320i,BMW,2020,"139,000",30 - 35K KM,Automatic
Perodua Myvi,Perodua,2009,"9,000",200 - 205K KM,Manual
Perodua AXIA,Perodua,2018,"23,913",65 - 70K KM,Automatic
Perodua Myvi,Perodua,2017,"31,913",70 - 75K KM,Automatic
Toyota Estima,Toyota,2012,"65,800",130 - 135K KM,Automatic
Nissan Almera,Nissan,2015,"22,913",95 - 100K KM,Automatic
Perodua Myvi,Perodua,2016,"28,913",60 - 65K KM,Automatic
BMW 330e,BMW,2017,"63,913",50 - 55K KM,Automatic
Mazda CX-3,Mazda,2017/2018,"58,913",60 - 65K KM,Automatic
Perodua Myvi,Perodua,2018,"32,913",40 - 45K KM,Automatic
Nissan X-Trail,Nissan,2017/2018,"58,800",70 - 75K KM,Automatic
Proton Saga,Proton,2020,"25,319",45 - 50K KM,Automatic
Proton X70,Proton,2020,"59,686",60 - 65K KM,Automatic
Perodua Myvi,Perodua,2017,"34,119",60 - 65K KM,Automatic
Volkswagen Beetle,Volkswagen,2013,"46,700",95 - 100K KM,Automatic
Perodua Myvi,Perodua,2021,"44,913",40 - 45K KM,Automatic
Proton Persona,Proton,2007,"5,999",165 - 170K KM,Automatic
Mazda 3,Mazda,2012,"24,700",95 - 100K KM,Automatic
Toyota Vios,Toyota,2022,"65,800",20 - 25K KM,Automatic
Toyota Alphard,Toyota,2017,"185,700",95 - 100K KM,Automatic
Honda Accord,Honda,2022,"124,800",15 - 20K KM,Automatic
Mercedes-Benz C250,Mercedes-Benz,2016,"126,800",90 - 95K KM,Automatic
Isuzu D-Max,Isuzu,2011,"25,800",125 - 130K KM,Manual
Toyota Vellfire,Toyota,2012,"68,800",95 - 100K KM,Automatic
Perodua Myvi,Perodua,2018,"39,800",65 - 70K KM,Automatic
Honda Step WGN,Honda,2021,"149,800",25 - 30K KM,Automatic
Volkswagen Polo,Volkswagen,2017,"34,400",105 - 110K KM,Automatic
Rolls-Royce Ghost,Rolls-Royce,2013/2014,"698,500",15 - 20K KM,Automatic
BMW X1,BMW,2019,"95,999",50 - 55K KM,Automatic
BMW X5,BMW,2017,"89,900",100 - 105K KM,Automatic
Toyota Alphard,Toyota,2019,"213,999",60 - 65K KM,Automatic
BMW 330i,BMW,2019,"172,999",60 - 65K KM,Automatic
Mercedes-Benz C300,Mercedes-Benz,2018/2019,"175,999",30 - 35K KM,Automatic
BMW 330e,BMW,2018,"79,999",60 - 65K KM,Automatic
Mazda CX-5,Mazda,2018,"74,800",65 - 70K KM,Automatic
Toyota Sienta,Toyota,2016,"52,800",95 - 100K KM,Automatic
BMW X5,BMW,2017,"93,800",65 - 70K KM,Automatic
BMW 530i,BMW,2018,"145,800",60 - 65K KM,Automatic
BMW X1,BMW,2019/2020,"88,888",60 - 65K KM,Automatic
BMW 528i,BMW,2012,"56,800",145 - 150K KM,Automatic
BMW 330e,BMW,2019,"82,800",35 - 40K KM,Automatic
Mercedes-Benz C43 AMG,Mercedes-Benz,2019,"183,800",90 - 95K KM,Automatic
BMW X5,BMW,2021,"243,800",55 - 60K KM,Automatic
BMW 530e,BMW,2019,"106,800",50 - 55K KM,Automatic
BMW 530e,BMW,2021,"143,800",65 - 70K KM,Automatic
BMW X5,BMW,2019,"113,800",70 - 75K KM,Automatic
BMW X5,BMW,2019,"118,800",50 - 55K KM,Automatic
BMW X5,BMW,2021,"249,800",55 - 60K KM,Automatic
BMW X5,BMW,2019,"115,800",50 - 55K KM,Automatic
BMW X5,BMW,2019,"113,800",70 - 75K KM,Automatic
Ford Ranger,Ford,2018,"59,800",80 - 85K KM,Automatic
BMW X5,BMW,2019,"116,800",55 - 60K KM,Automatic
BMW 520d,BMW,2011,"48,800",120 - 125K KM,Automatic
Volkswagen Polo,Volkswagen,2014,"19,900",90 - 95K KM,Automatic
Perodua Myvi,Perodua,2018,"43,800",95 - 100K KM,Automatic
Perodua Bezza,Perodua,2017,"26,999",90 - 95K KM,Automatic
Perodua Myvi,Perodua,2006,"12,999",85 - 90K KM,Automatic
Honda CR-V,Honda,2018,"87,900",45 - 50K KM,Automatic
BMW X1,BMW,2021,"135,900",15 - 20K KM,Automatic
Lamborghini Aventador,Lamborghini,2012,"1,080,000",50 - 55K KM,Automatic
Subaru Forester,Subaru,2017,"41,900",90 - 95K KM,Automatic
Porsche Panamera,Porsche,2017,"388,000",70 - 75K KM,Automatic
Honda Civic,Honda,2020,"97,800",100 - 105K KM,Automatic
Mercedes-Benz G350,Mercedes-Benz,2015,"358,000",80 - 85K KM,Automatic
Mercedes-Benz G350,Mercedes-Benz,2015,"358,000",80 - 85K KM,Automatic
Perodua Alza,Perodua,2013,"23,800",145 - 150K KM,Automatic
Honda Civic,Honda,2018,"89,800",155 - 160K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2019,"135,800",90 - 95K KM,Automatic
Volvo XC60,Volvo,2019,"144,800",80 - 85K KM,Automatic
